CLOCK,# SC,# SFO,ST_SIZE (KB),ST_COST ($),NET-IN (KB),NET-OUT (KB),NET-CLOUD (KB),NET-IN_COST ($),NET-OUT_COST ($),NET-CLOUD_COST ($),NET_COST ($)
39240,1,33,1625292800,2826960.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39300,1,33,1625292800,2836260.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39360,1,34,1625292800,2845560.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39420,1,35,1625292800,2854860.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39480,1,35,1677721600,2864285.0,1415577600,0,2044723200,27.0,0.0,19.5,46.5
39540,1,35,1677721600,2873885.0,1415577600,0,2044723200,27.0,0.0,19.5,46.5
39600,1,36,1677721600,2883485.0,1415577600,0,2044723200,27.0,0.0,19.5,46.5
39660,1,36,1730150400,2893170.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
39720,1,36,1730150400,2903070.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
39780,1,36,1730150400,2912970.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
39840,1,36,1730150400,2922870.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
39900,1,36,1730150400,2932770.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
39960,1,36,1730150400,2942670.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40020,1,36,1730150400,2952570.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40080,1,36,1730150400,2962470.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40140,1,36,1730150400,2972370.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40200,1,36,1730150400,2982270.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40260,1,36,1730150400,2992170.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40320,1,36,1730150400,3002070.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40380,1,36,1730150400,3011970.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40440,1,36,1730150400,3021870.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40500,1,36,1730150400,3031770.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40560,1,36,1730150400,3041670.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40620,1,36,1730150400,3051570.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40680,1,36,1730150400,3061470.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40740,1,36,1730150400,3071370.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40800,1,36,1730150400,3081270.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40860,1,36,1730150400,3091170.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40920,1,36,1730150400,3101070.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
40980,1,36,1730150400,3110970.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41040,1,36,1730150400,3120870.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41100,1,36,1730150400,3130770.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41160,1,36,1730150400,3140670.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41220,1,36,1730150400,3150570.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41280,1,36,1730150400,3160470.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41340,1,36,1730150400,3170370.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41400,1,36,1730150400,3180270.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41460,1,36,1730150400,3190170.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41520,1,36,1730150400,3200070.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41580,1,36,1730150400,3209970.0,1468006400,0,2097152000,28.0,0.0,20.0,48.0
41640,1,36,1782579200,3220140.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
41700,1,36,1835008000,3230540.0,1468006400,0,2306867200,28.0,0.0,22.0,50.0
41760,1,36,1835008000,3241040.0,1468006400,0,2306867200,28.0,0.0,22.0,50.0
41820,1,37,1835008000,3251540.0,1468006400,0,2306867200,28.0,0.0,22.0,50.0
41880,1,37,1887436800,3262240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
41940,1,37,1887436800,3273040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42000,1,38,1887436800,3283840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42060,1,38,1887436800,3294640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42120,1,38,1887436800,3305440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42180,1,38,1887436800,3316240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42240,1,38,1887436800,3327040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42300,1,38,1887436800,3337840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42360,1,38,1887436800,3348640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42420,1,38,1887436800,3359440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42480,1,38,1887436800,3370240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42540,1,38,1887436800,3381040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42600,1,38,1887436800,3391840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42660,1,38,1887436800,3402640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42720,1,38,1887436800,3413440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42780,1,38,1887436800,3424240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42840,1,38,1887436800,3435040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42900,1,38,1887436800,3445840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
42960,1,38,1887436800,3456640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43020,1,38,1887436800,3467440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43080,1,38,1887436800,3478240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43140,1,38,1887436800,3489040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43200,1,38,1887436800,3499840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43260,1,38,1887436800,3510640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43320,1,38,1887436800,3521440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43380,1,38,1887436800,3532240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43440,1,38,1887436800,3543040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43500,1,38,1887436800,3553840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43560,1,38,1887436800,3564640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43620,1,38,1887436800,3575440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43680,1,38,1887436800,3586240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43740,1,38,1887436800,3597040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43800,1,38,1887436800,3607840.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43860,1,38,1887436800,3618640.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43920,1,38,1887436800,3629440.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
43980,1,39,1887436800,3640240.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
44040,1,39,1887436800,3651040.0,1468006400,0,2411724800,28.0,0.0,23.0,51.0
44100,1,39,1939865600,3662005.0,1468006400,0,2516582400,28.0,0.0,24.0,52.0
44160,1,39,1939865600,3673105.0,1468006400,0,2516582400,28.0,0.0,24.0,52.0
44220,1,39,1939865600,3684205.0,1468006400,0,2516582400,28.0,0.0,24.0,52.0
44280,1,39,1992294400,3695430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44340,1,39,1992294400,3706830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44400,1,39,1992294400,3718230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44460,1,39,1992294400,3729630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44520,1,39,1992294400,3741030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44580,1,39,1992294400,3752430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44640,1,39,1992294400,3763830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44700,1,39,1992294400,3775230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44760,1,39,1992294400,3786630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44820,1,39,1992294400,3798030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44880,1,39,1992294400,3809430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
44940,1,39,1992294400,3820830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45000,1,39,1992294400,3832230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45060,1,39,1992294400,3843630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45120,1,39,1992294400,3855030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45180,1,40,1992294400,3866430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45240,1,40,1992294400,3877830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45300,1,40,1992294400,3889230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45360,1,41,1992294400,3900630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45420,1,41,1992294400,3912030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45480,1,41,1992294400,3923430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45540,1,41,1992294400,3934830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45600,1,41,1992294400,3946230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45660,1,41,1992294400,3957630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45720,1,41,1992294400,3969030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45780,1,41,1992294400,3980430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45840,1,41,1992294400,3991830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45900,1,41,1992294400,4003230.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
45960,1,41,1992294400,4014630.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
46020,1,41,1992294400,4026030.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
46080,1,41,1992294400,4037430.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
46140,1,41,1992294400,4048830.0,1468006400,0,2621440000,28.0,0.0,25.0,53.0
46200,1,41,2044723200,4060240.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46260,1,41,2044723200,4071940.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46320,1,41,2044723200,4083640.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46380,1,41,2044723200,4095340.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46440,1,41,2044723200,4107040.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46500,1,41,2044723200,4118740.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46560,1,41,2044723200,4130440.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46620,1,41,2044723200,4142140.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46680,1,41,2044723200,4153840.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46740,1,41,2044723200,4165540.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46800,1,41,2044723200,4177240.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46860,1,41,2044723200,4188940.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46920,1,41,2044723200,4200640.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
46980,1,41,2044723200,4212340.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47040,1,41,2044723200,4224040.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47100,1,41,2044723200,4235740.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47160,1,41,2044723200,4247440.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47220,1,41,2044723200,4259140.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47280,1,41,2044723200,4270840.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47340,1,41,2044723200,4282540.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47400,1,41,2044723200,4294240.0,1468006400,0,2726297600,28.0,0.0,26.0,54.0
47460,1,41,2097152000,4306190.0,1520435200,0,2778726400,29.0,0.0,26.5,55.5
47520,1,41,2097152000,4318190.0,1520435200,0,2778726400,29.0,0.0,26.5,55.5
47580,1,42,2097152000,4330190.0,1520435200,0,2778726400,29.0,0.0,26.5,55.5
47640,1,42,2149580800,4342440.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
47700,1,42,2149580800,4354740.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
47760,1,43,2149580800,4367040.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
47820,1,43,2149580800,4379340.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
47880,1,43,2149580800,4391640.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
47940,1,43,2149580800,4403940.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48000,1,43,2149580800,4416240.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48060,1,43,2149580800,4428540.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48120,1,43,2149580800,4440840.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48180,1,43,2149580800,4453140.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48240,1,43,2149580800,4465440.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48300,1,43,2149580800,4477740.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48360,1,43,2149580800,4490040.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48420,1,43,2149580800,4502340.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48480,1,43,2149580800,4514640.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48540,1,43,2149580800,4526940.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48600,1,43,2149580800,4539240.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48660,1,43,2149580800,4551540.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48720,1,43,2149580800,4563840.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48780,1,43,2149580800,4576140.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48840,1,43,2149580800,4588440.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48900,1,43,2149580800,4600740.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
48960,1,43,2149580800,4613040.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49020,1,43,2149580800,4625340.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49080,1,43,2149580800,4637640.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49140,1,43,2149580800,4649940.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49200,1,43,2149580800,4662240.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49260,1,43,2149580800,4674540.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49320,1,43,2149580800,4686840.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49380,1,43,2149580800,4699140.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49440,1,43,2149580800,4711440.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49500,1,43,2149580800,4723740.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49560,1,43,2149580800,4736040.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49620,1,43,2149580800,4748340.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49680,1,44,2149580800,4760640.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49740,1,44,2149580800,4772940.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49800,1,44,2149580800,4785240.0,1572864000,0,2831155200,30.0,0.0,27.0,57.0
49860,1,44,2202009600,4797755.0,1625292800,0,2883584000,31.0,0.0,27.5,58.5
49920,1,44,2202009600,4810355.0,1625292800,0,2883584000,31.0,0.0,27.5,58.5
49980,1,44,2202009600,4822955.0,1625292800,0,2883584000,31.0,0.0,27.5,58.5
50040,1,44,2254438400,4835730.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50100,1,44,2254438400,4848630.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50160,1,44,2254438400,4861530.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50220,1,44,2254438400,4874430.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50280,1,44,2254438400,4887330.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50340,1,44,2254438400,4900230.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50400,1,44,2254438400,4913130.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50460,1,44,2254438400,4926030.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50520,1,44,2254438400,4938930.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50580,1,44,2254438400,4951830.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50640,1,44,2254438400,4964730.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50700,1,44,2254438400,4977630.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50760,1,44,2254438400,4990530.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50820,1,44,2254438400,5003430.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50880,1,44,2254438400,5016330.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
50940,1,45,2254438400,5029230.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51000,1,45,2254438400,5042130.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51060,1,45,2254438400,5055030.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51120,1,46,2254438400,5067930.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51180,1,46,2254438400,5080830.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51240,1,46,2254438400,5093730.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51300,1,46,2254438400,5106630.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51360,1,46,2254438400,5119530.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51420,1,46,2254438400,5132430.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51480,1,46,2254438400,5145330.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51540,1,46,2254438400,5158230.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51600,1,46,2254438400,5171130.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51660,1,46,2254438400,5184030.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51720,1,46,2254438400,5196930.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51780,1,46,2254438400,5209830.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51840,1,46,2254438400,5222730.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51900,1,46,2254438400,5235630.0,1677721600,0,2936012800,32.0,0.0,28.0,60.0
51960,1,46,2306867200,5248590.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52020,1,46,2306867200,5261790.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52080,1,46,2306867200,5274990.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52140,1,46,2306867200,5288190.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52200,1,46,2306867200,5301390.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52260,1,46,2306867200,5314590.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52320,1,46,2306867200,5327790.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52380,1,46,2306867200,5340990.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52440,1,46,2306867200,5354190.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52500,1,46,2306867200,5367390.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52560,1,46,2306867200,5380590.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52620,1,46,2306867200,5393790.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52680,1,46,2306867200,5406990.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52740,1,46,2306867200,5420190.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52800,1,46,2306867200,5433390.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52860,1,46,2306867200,5446590.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52920,1,46,2306867200,5459790.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
52980,1,46,2306867200,5472990.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
53040,1,46,2306867200,5486190.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
53100,1,46,2306867200,5499390.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
53160,1,46,2359296000,5512590.0,1730150400,0,2988441600,33.0,0.0,28.5,61.5
53220,1,46,2359296000,5526090.0,1782579200,0,3040870400,34.0,0.0,29.0,63.0
53280,1,46,2359296000,5539590.0,1782579200,0,3040870400,34.0,0.0,29.0,63.0
53340,1,47,2411724800,5553090.0,1782579200,0,3040870400,34.0,0.0,29.0,63.0
53400,1,47,2411724800,5566890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53460,1,47,2411724800,5580690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53520,1,48,2411724800,5594490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53580,1,48,2411724800,5608290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53640,1,48,2411724800,5622090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53700,1,48,2411724800,5635890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53760,1,48,2411724800,5649690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53820,1,48,2411724800,5663490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53880,1,48,2411724800,5677290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
53940,1,48,2411724800,5691090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54000,1,48,2411724800,5704890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54060,1,48,2411724800,5718690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54120,1,48,2411724800,5732490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54180,1,48,2411724800,5746290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54240,1,48,2411724800,5760090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54300,1,48,2411724800,5773890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54360,1,48,2411724800,5787690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54420,1,48,2411724800,5801490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54480,1,48,2411724800,5815290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54540,1,48,2411724800,5829090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54600,1,48,2411724800,5842890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54660,1,48,2411724800,5856690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54720,1,48,2411724800,5870490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54780,1,48,2411724800,5884290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54840,1,48,2411724800,5898090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54900,1,48,2411724800,5911890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
54960,1,48,2411724800,5925690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55020,1,48,2411724800,5939490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55080,1,48,2411724800,5953290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55140,1,48,2411724800,5967090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55200,1,48,2411724800,5980890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55260,1,48,2411724800,5994690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55320,1,48,2411724800,6008490.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55380,1,48,2411724800,6022290.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55440,1,49,2411724800,6036090.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55500,1,49,2411724800,6049890.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55560,1,49,2411724800,6063690.0,1835008000,0,3093299200,35.0,0.0,29.5,64.5
55620,1,49,2464153600,6077755.0,1887436800,0,3145728000,36.0,0.0,30.0,66.0
55680,1,49,2464153600,6091855.0,1887436800,0,3145728000,36.0,0.0,30.0,66.0
55740,1,49,2464153600,6105955.0,1887436800,0,3145728000,36.0,0.0,30.0,66.0
55800,1,49,2516582400,6120280.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
55860,1,49,2516582400,6134680.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
55920,1,49,2516582400,6149080.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
55980,1,49,2516582400,6163480.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56040,1,49,2516582400,6177880.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56100,1,49,2516582400,6192280.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56160,1,49,2516582400,6206680.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56220,1,49,2516582400,6221080.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56280,1,49,2516582400,6235480.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56340,1,49,2516582400,6249880.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56400,1,49,2516582400,6264280.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56460,1,49,2516582400,6278680.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56520,1,49,2516582400,6293080.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56580,1,49,2516582400,6307480.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56640,1,50,2516582400,6321880.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56700,1,50,2516582400,6336280.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56760,1,50,2516582400,6350680.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56820,1,51,2516582400,6365080.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56880,1,51,2516582400,6379480.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
56940,1,51,2516582400,6393880.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
57000,1,51,2516582400,6408280.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
57060,1,51,2516582400,6422680.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
57120,1,51,2516582400,6437080.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
57180,1,51,2516582400,6451480.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
57240,1,51,2516582400,6465880.0,1939865600,0,3198156800,37.0,0.0,30.5,67.5
